0.014267,0.021483,0.015267,1.1623e-12,0.055096,0.013111,0.012078,0.024435,0.0076348,1.0707e-24,0.021461,0.00021678,0.0038165,0.02217,0.033348,2.2903e-26,0.010627,1.1334e-06,0.00012276,3.2625e-06,0.013624,0.014425,0.0041167,6.4485e-53,0.038816,0.025928,0.0058584,0.0036649,0.0088364,0.007221,0.024328,0.011451,0.036363,0.014588,6.4597e-06,0.011451,0.01089,0.011463,0.021535,7.72e-05,0.031088,0.0044299,0.022897,5.3304e-12,0.021925,0.0038234,9.7635e-07,1.0824e-06,0.011786,0.00044868,0.0035126,3.3548e-16,0.0061396,6.8223e-09,6.3305e-05,0.0038193,0.011455,7.4664e-05,4.0659e-13,0.0019393,0.013634,0.0059105,0.003408,3.0191e-13,1.2761e-36,0.0026553,0.00093107,0.0080702,0.0036414,0.022882,0.013526,0.003834,0.011457,0.008605,1.1527e-07,0.0046868,5.1663e-06,6.5289e-09,0.0045227,0.00058369,0.0056981,0.014721,0.00080564,8.4445e-08,1.0932e-11,1.7738e-06,2.4802e-07,0.0019546,2.8455e-06,0.00080999,0.00033963,0.0043133,0.0016875,4.0042e-25,1.094e-06,0.0049483,0.0077122,7.3299e-06,1.3098e-11,0.00013481,0.0099597,6.292e-17,4.8666e-11,0.0036176,0.0018653,4.9381e-24,0.0059169,0.0038163,4.4978e-08,3.6345e-09,5.8846e-35,0.0038656,1.2134e-06,3.2168e-08,1.2386e-27,3.3755e-09,0.0019179,2.8321e-10,0.0035668,1.8031e-18,7.4346e-06,3.2081e-05,0.0060985,0.0002701,7.9826e-07,0.0017949,7.4144e-10,0.0018353,1.2515e-05,0.00024076,5.0924e-12,8.5749e-08,4.0778e-10,1.665e-26,1.5124e-05,4.3949e-25,1.7926e-08,3.2403e-24,1.7563e-24,8.7801e-56,0.0076245,0.0080046,1.1882e-46,1.5356e-07,0.0001594,9.3381e-34,0.00011583,4.1271e-10,5.714e-14,8.0642e-05,0.0035177,0.018621,0.01145,4.535e-36,2.8374e-33,1.7622e-09,0.0035975,2.4843e-10,0.011978,6.8037e-25,1.3267e-05,0.0047613,0.010745,1.9826e-14,0.01158,1.5508e-19,0.00017836,3.1601e-06,0.015694,0.0055011,4.8515e-30,9.3773e-06,1.0273e-29,2.5544e-05,0.0003796,0.006025,0.0078028,0.0018348,1.3508e-05,5.7987e-09,9.2829e-25,2.9195e-06,0.0038189,4.0557e-05,1.9184e-47,7.2315e-13,0.004892,0.0085833,0.00012658,4.642e-06,0.0058575,0.0072517,0.00011618,1.6607e-15,3.6736e-07,3.2941e-18,3.2042e-07,2.0871e-10,8.7984e-19,8.0283e-05
0.012717,0.0030357,0.016426,0.0080492,0.050608,0.016543,0.014758,0.015232,4.0864e-21,2.0615e-28,0.0097837,7.7573e-07,0.0031149,0.026723,0.017988,0.0091464,0.0065514,0.0050956,4.1849e-10,0.012235,0.020636,0.008941,9.485e-08,1.9704e-31,0.040808,0.024465,0.011542,0.0024088,0.0061252,0.016053,0.007501,9.875e-08,0.012398,0.017718,0.012335,1.5213e-09,0.0041264,0.0030488,0.01265,0.02228,0.017378,0.019723,0.049927,4.1251e-05,0.021485,0.003001,2.5544e-06,1.3837e-06,0.030328,4.5313e-06,0.00048442,1.4641e-12,2.5446e-05,0.0090797,0.0060508,0.00017251,0.0030918,0.0055489,0.0013999,3.0769e-14,0.021029,0.0020429,0.0025263,2.2009e-15,2.977e-24,5.2903e-05,7.6664e-05,0.0091934,0.015649,0.008056,0.0038611,0.0058243,1.11e-07,0.017984,5.6569e-05,0.0031384,8.3467e-05,6.0378e-05,6.6244e-06,0.0030041,0.0064668,0.039245,0.022749,3.0105e-20,2.3052e-17,0.0032769,0.0038044,3.6483e-05,1.7574e-07,0.0085791,4.0997e-07,5.6459e-07,0.018668,4.1536e-19,2.82e-07,0.0090202,0.002844,0.0031776,2.2458e-13,0.0018365,0.0054728,0.0030432,7.1259e-05,0.0028133,0.0064365,2.8404e-22,1.9621e-06,1.4063e-18,0.012183,0.00021747,5.4372e-11,0.016755,3.9199e-08,1.2079e-05,1.4895e-13,2.5343e-07,0.00032204,0.00050702,5.4671e-08,2.2183e-32,0.0075415,3.4813e-05,0.00013362,9.6216e-06,1.0746e-08,0.005239,3.0214e-10,0.0030316,0.01076,0.00027212,1.863e-13,0.0091966,6.7198e-07,1.7774e-28,8.4188e-07,4.6414e-47,0.00035338,5.8858e-11,2.2762e-49,1.3225e-12,0.0044444,0.0051586,5.6973e-23,0.00062799,3.89e-09,3.8001e-12,4.8841e-07,1.0235e-09,3.2515e-29,1.7218e-09,7.7344e-07,0.0029279,1.3763e-09,1.0702e-34,0.00011485,0.003041,0.016684,2.6891e-07,5.8312e-05,1.0667e-14,8.5544e-05,0.0026169,3.7702e-08,7.1651e-15,0.0061295,1.2609e-11,2.8138e-09,1.5308e-06,0.00010058,3.0155e-16,2.4593e-25,0.00013912,1.3836e-23,0.0028662,0.0033146,0.0059443,0.0024733,3.4771e-05,0.0032628,2.8445e-05,4.5419e-05,5.2884e-10,0.0062066,1.3141e-05,8.9743e-23,1.2057e-18,0.0017898,0.0030045,3.1669e-05,2.83e-15,3.6162e-05,7.4425e-08,3.5206e-15,1.7116e-23,1.4117e-08,9.7666e-13,1.0494e-06,1.479e-14,9.7043e-13,0.013267
3.9381e-05,0.026376,0.0040323,1.8389e-11,0.074248,0.014303,0.020074,0.026525,0.012097,5.9417e-50,0.0050183,0.0038854,0.0040322,0.029895,0.014945,2.3045e-14,0.0046539,4.228e-12,1.8001e-15,0.012322,4.1981e-09,0.012336,4.4163e-06,4.8751e-53,0.028007,0.052311,3.07e-17,0.016097,3.1633e-13,0.030392,0.0080612,0.002984,0.022948,0.015353,0.0072595,0.024189,0.022705,0.018611,0.012097,0.015472,0.020167,0.042449,0.020727,3.0106e-05,0.039811,0.0033294,0.003078,6.6506e-18,0.029737,0.00015681,0.0040934,1.9894e-08,0.0079723,7.2275e-15,2.3554e-05,0.0066988,0.015717,0.0056583,4.6456e-17,0.0052954,0.0062002,6.3675e-05,0.0027736,4.7214e-06,1.2735e-26,1.8646e-05,0.004843,5.0913e-06,0.0083089,0.0044878,0.0037864,0.0083791,0.00068388,0.01142,0.0014764,0.00017528,0.0033906,0.00016469,0.00137,0.00065472,2.7026e-06,0.012867,0.00014864,3.0473e-15,2.8068e-23,0.00012947,5.9404e-06,2.9499e-05,0.0051906,0.0012973,2.9847e-05,1.0924e-10,0.0027376,3.2398e-13,0.0039969,0.00020969,1.1895e-11,0.011137,1.8952e-15,0.0038572,0.0032603,2.0664e-08,1.1028e-20,1.8901e-05,0.00030394,4.1469e-17,8.9379e-06,1.1683e-15,0.004708,5.486e-17,7.8176e-23,1.2054e-06,7.3574e-11,0.0073168,2.8801e-29,1.6048e-08,2.7974e-07,0.004049,2.9933e-08,1.6519e-22,0.0015809,1.2549e-10,4.0083e-07,2.6723e-09,0.0042747,0.00010236,6.9033e-19,2.7644e-11,2.3049e-06,2.9056e-06,1.722e-13,2.9759e-08,5.5542e-07,2.2264e-05,3.42e-11,1.7704e-40,5.3094e-10,5.095e-19,8.2446e-40,3.7279e-43,0.0067726,0.018485,5.8649e-28,9.9447e-07,9.4852e-13,2.5471e-43,0.0022887,2.3642e-08,2.7673e-25,8.7337e-13,4.9807e-09,0.041696,2.957e-05,1.0094e-61,3.9759e-59,0.0037848,1.5009e-06,2.4369e-10,0.0045909,2.8604e-51,0.0080418,7.4001e-08,1.3672e-11,1.0791e-11,0.0064153,3.0606e-26,2.5727e-26,4.2571e-05,2.3402e-10,4.5424e-07,1.3898e-26,0.0009249,1.1613e-23,2.1976e-06,0.013023,0.00045521,1.541e-05,2.3122e-11,0.0028555,8.32e-08,1.5005e-21,0.0040321,0.00046024,0.00070659,4.7365e-30,5.3141e-15,0.0085753,4.3231e-13,2.1792e-09,0.0010487,1.1259e-10,2.956e-06,2.5064e-13,7.9357e-21,2.0328e-14,3.2522e-16,0.0040314,1.1402e-25,1.955e-34,8.8186e-11
0.0077302,1.0384e-06,0.015444,2.4981e-14,0.059474,0.0055497,0.013987,0.032226,6.1887e-36,5.924e-48,0.015336,0.012461,2.036e-11,0.0184,0.015015,6.2706e-22,0.0012647,1.2588e-10,0.010568,0.013192,0.027019,0.0082275,0.0077154,5.7713e-59,0.032116,0.019388,0.01128,0.004443,1.6097e-08,3.9569e-12,0.040947,3.4426e-12,0.0077225,0.024882,0.0038534,0.020535,0.042505,0.011582,0.01091,0.0013693,0.022824,0.00016313,0.012844,0.015444,0.015484,0.017248,0.011582,1.5373e-05,0.01087,0.021207,9.4305e-07,1.0983e-17,1.2418e-05,7.8522e-10,0.0096309,0.004398,0.0064374,1.1296e-06,4.787e-20,0.0026818,0.026343,5.8243e-10,1.372e-09,4.4933e-09,7.8347e-42,1.1665e-05,0.0029857,0.0036419,0.00099029,7.7134e-12,0.006562,0.0017418,0.0038667,0.0094082,0.0038761,7.3569e-09,2.6769e-06,2.3645e-08,0.0063597,0.0077232,0.011618,0.024448,1.1234e-06,1.2095e-10,1.0195e-12,0.0069125,1.665e-05,0.00078832,6.7757e-09,6.3175e-06,3.8102e-05,2.3393e-05,0.015696,2.0393e-08,0.0031126,0.019081,0.0038545,9.7948e-13,8.7905e-18,0.0035684,0.023839,1.8188e-14,9.917e-16,0.00088,7.1022e-06,5.1578e-18,0.0072139,1.686e-13,1.4149e-07,3.4384e-09,1.292e-16,0.00019431,1.7618e-13,2.5102e-07,1.3484e-18,9.6708e-17,0.011856,0.0031585,3.1125e-08,3.052e-26,3.2883e-06,1.3936e-11,0.0034298,1.1894e-07,1.2654e-06,3.6961e-07,1.3422e-23,2.2139e-05,0.0025352,2.6672e-08,0.0001199,0.0038085,2.4532e-06,6.8419e-28,3.1636e-05,5.9112e-26,2.6526e-07,1.4321e-20,8.3617e-45,2.3259e-32,0.0050733,0.019421,8.6168e-25,0.00072672,6.8087e-10,5.0224e-50,1.212e-05,1.527e-07,3.7255e-20,6.6814e-05,5.0553e-06,0.011761,0.00196,2.3154e-45,0.003861,0.0037757,6.6421e-06,7.2305e-13,0.0096521,2.7708e-20,5.6786e-09,5.3868e-05,3.7047e-10,1.8217e-11,0.0011562,2.0446e-20,3.0211e-11,0.0079658,6.7874e-08,0.00028119,1.0484e-43,5.2464e-06,2.4294e-06,0.011807,1.1605e-08,0.010826,0.0035521,8.1551e-06,0.00019028,9.9576e-09,3.3074e-33,4.0273e-07,0.012631,7.1169e-10,4.7847e-29,2.1341e-07,0.025436,1.5853e-05,9.9117e-07,5.7647e-30,9.5381e-08,1.1553e-08,2.4124e-10,3.5886e-18,4.4699e-14,3.3748e-10,0.00014086,3.6949e-11,9.3805e-30,0.0038341
0.02172,0.00012754,0.0038168,7.9971e-13,0.029032,0.009717,0.037923,0.015243,4.8644e-24,8.5024e-46,0.0038157,0.007436,0.012536,0.021887,0.01939,1.4863e-28,0.00063851,7.8971e-11,8.064e-24,0.016066,0.01504,0.0011867,0.0037226,9.7566e-37,0.013219,0.063752,2.5375e-10,0.0073455,0.0038168,0.0038292,0.02189,0.0032704,0.011995,0.019774,0.0081752,0.023264,0.030415,0.012219,0.015267,1.379e-08,0.025035,0.022192,0.019716,0.011367,0.015267,0.021805,0.0048249,1.0134e-09,0.031206,0.011444,6.522e-09,1.1001e-06,5.935e-14,3.1118e-11,0.00015875,0.0046688,0.010521,0.002905,4.7298e-09,3.4085e-09,0.040642,9.731e-07,4.0486e-07,3.5934e-17,1.5347e-20,0.006817,0.0039911,0.00015475,0.00060656,0.0038211,0.01954,0.0038051,0.0038093,0.012506,4.4426e-05,0.0037668,0.0038168,5.7835e-08,2.3245e-09,7.1844e-10,0.0064857,0.0048787,1.1849e-06,5.2423e-30,1.0829e-11,0.0016336,0.010769,0.0025382,1.3556e-06,0.0038168,1.2918e-05,7.1841e-08,0.0011037,7.0301e-20,3.3043e-06,0.022493,0.0047319,8.4542e-15,0.0037529,5.7734e-08,0.014899,0.0036078,8.3003e-09,0.0010687,8.9211e-06,3.6187e-33,2.9038e-08,1.0957e-23,8.4262e-05,9.315e-17,4.4845e-25,0.0094584,0.0079414,5.1413e-06,4.2202e-08,2.5394e-08,0.00096844,2.0369e-13,3.0334e-06,1.011e-26,0.0012289,9.4268e-10,0.0029782,0.0035459,2.3629e-05,0.00065352,2.5068e-07,0.0035136,0.0025062,0.00059332,0.0036676,0.011416,0.0070896,2.323e-20,3.3067e-16,6.5483e-36,9.0682e-05,1.709e-20,9.0022e-37,1.5308e-51,0.016195,0.0090716,4.3523e-43,1.8382e-09,2.0332e-20,1.8015e-44,1.2649e-12,4.0675e-07,2.2116e-24,8.7684e-17,0.00029957,0.010527,0.0038177,2.4694e-45,2.5721e-08,3.1746e-08,0.0038165,3.8446e-05,0.0097161,7.0256e-16,0.0016793,1.2823e-05,0.00019732,4.1283e-28,0.015145,5.9102e-14,1.0353e-08,0.0036571,3.157e-06,7.525e-14,1.42e-46,0.008026,6.9243e-38,8.3664e-08,3.2559e-09,0.0027532,2.0068e-05,2.372e-05,3.4594e-06,4.2334e-12,1.9772e-38,5.1755e-05,0.011553,8.0144e-05,4.2846e-34,3.7387e-21,0.013636,5.2046e-09,0.010137,6.2923e-22,6.4837e-11,1.2601e-10,9.2509e-09,2.3489e-07,1.6208e-12,1.9662e-07,3.2315e-14,9.6312e-16,4.2266e-17,1.1786e-09
0.0031426,0.026454,0.0023585,1.8795e-15,0.037845,0.011108,0.013963,0.012976,0.016382,7.9073e-37,0.010944,0.013854,0.0047059,0.032517,0.019918,3.6326e-21,0.019955,1.572e-05,0.0052474,0.0074873,1.0402e-05,0.030319,0.011872,0.0023585,0.047108,0.03816,0.0023395,0.00056004,0.0001256,0.012395,0.0023585,0.016569,0.061563,0.0205,0.012242,0.044225,0.023224,0.0036495,0.0017953,0.00012821,0.0088199,0.017246,0.029955,0.0070992,0.0047447,0.0029695,0.010151,5.1223e-06,0.0091139,0.011793,5.652e-05,3.0092e-16,0.002246,0.00074193,0.0013121,0.0042228,0.0097563,0.0093069,0.0024035,8.4919e-06,0.021827,0.00058539,4.6284e-07,5.1549e-08,8.2225e-38,0.014738,0.00093559,0.00061541,4.2241e-07,3.9372e-05,0.0019014,0.0013936,0.0043793,0.0085861,0.0013582,0.00016353,0.016732,6.3811e-06,1.6749e-06,0.00028747,9.8399e-09,0.031697,0.010468,6.8499e-14,2.5735e-20,0.00099025,0.0026621,0.0033997,0.0068113,0.0024254,1.4678e-09,2.0425e-09,0.0068152,5.3415e-13,0.0047015,0.0054545,0.0022106,0.0012774,1.0144e-19,2.2171e-07,3.9598e-05,3.9732e-08,1.671e-10,0.002298,0.00025779,1.3316e-30,0.0020545,3.2992e-15,0.0023663,3.1468e-14,9.1057e-15,0.02238,0.0027674,0.0035361,1.1926e-19,0.00092148,0.0046667,1.7799e-06,0.0029319,4.6802e-22,1.8583e-06,4.4955e-07,1.0438e-05,0.0020729,0.012566,0.0044483,1.5084e-16,0.0013013,1.5267e-08,2.3448e-06,1.7214e-18,3.0684e-09,0.00015207,4.6591e-25,0.0021379,1.1538e-20,0.0032576,7.9266e-18,4.5338e-30,2.0089e-34,0.011154,0.0029434,1.9419e-13,0.0038628,0.003583,1.3457e-28,0.0023562,2.3588e-06,1.6157e-16,1.9057e-05,0.00019641,0.0052889,2.9044e-06,7.6278e-39,2.4482e-41,0.0014018,0.0032177,0.003026,7.9351e-16,0.0023581,0.00072002,0.00042172,0.00075639,1.4758e-13,7.9409e-08,4.3367e-26,4.9283e-29,2.6463e-13,4.6762e-05,0.00043804,4.5221e-14,3.0288e-05,1.2433e-34,0.00068129,0.00064763,0.0036229,1.0425e-07,0.0023739,0.002083,5.0138e-05,7.7399e-36,0.0002755,0.0017516,9.915e-09,1.5707e-31,2.5975e-14,0.011214,0.0087874,0.00024244,4.6543e-21,1.7016e-20,3.1994e-17,1.076e-12,3.2533e-30,0.0001317,0.0011765,0.00016722,1.1279e-11,7.6788e-31,5.6531e-09
0.016774,0.0048543,0.0048798,0.0067547,0.030848,0.011069,0.0025451,0.02,0.0024393,1.8539e-43,0.00096226,0.016033,0.0049806,0.014642,0.0039733,3.3115e-26,0.010704,2.5338e-09,1.2421e-11,0.007297,6.5608e-11,0.0047441,0.0065245,1.5271e-41,0.060959,0.044246,5.4523e-11,0.020642,0.015934,0.011087,3.0232e-05,0.0071573,0.029024,0.010288,0.0075323,0.023046,0.029408,0.0048687,0.016074,1.027e-05,0.01808,0.010963,0.026816,0.00047116,0.010279,0.0024698,0.0059348,0.0016657,0.0074828,0.007312,0.0021451,3.2725e-11,0.0051977,0.0025488,4.8776e-07,0.0089618,0.023114,8.1681e-08,0.0063723,1.2824e-08,0.024903,0.0023036,0.0017116,4.0912e-10,3.8173e-25,0.0035875,5.8282e-06,0.0091829,1.3538e-06,0.0026707,0.00032184,2.4156e-05,0.013804,0.0068722,7.2929e-06,0.0029311,0.0047136,0.0035578,2.3574e-05,0.0048997,0.00014399,0.026363,2.7039e-05,1.2995e-10,1.701e-15,0.00025517,0.0060055,0.0055117,0.0028705,0.00080573,4.6718e-06,5.501e-05,0.013122,1.508e-26,0.00412,0.0078159,0.0027596,4.1816e-06,5.5552e-07,0.0010881,0.012079,4.5324e-12,1.4591e-13,0.0024698,4.2407e-05,6.6919e-33,1.4647e-07,8.7312e-09,0.0073649,2.8236e-13,2.3743e-15,0.0049141,8.1819e-08,0.0024004,5.1397e-23,6.6327e-14,0.011028,1.6868e-12,8.0857e-07,2.5012e-18,5.3055e-06,1.0667e-07,0.0023738,0.00087528,0.0097179,0.004819,4.8195e-08,0.004852,2.2498e-08,2.371e-05,0.0048786,0.0025128,0.010934,1.7131e-12,1.38e-08,7.2223e-16,0.0013653,8.6362e-08,8.0035e-51,4.9542e-49,0.013778,0.0033685,3.0441e-25,0.0094105,7.4652e-06,1.6694e-33,0.0024166,2.0301e-06,1.7461e-18,0.00022244,0.0010226,0.019788,4.3394e-06,5.5656e-38,9.5039e-26,0.0023739,0.0096518,9.8079e-07,2.4417e-13,1.7573e-39,0.012195,0.0027592,0.00022705,1.64e-06,0.032258,6.1204e-22,1.0853e-08,0.0046536,0.00026839,1.2118e-11,1.7074e-25,2.2528e-05,8.8994e-29,0.0024448,0.0024267,0.0068423,0.0023458,0.003166,0.00053772,9.5624e-06,3.4254e-08,9.7062e-05,0.015376,1.2293e-07,5.7933e-25,1.4011e-11,0.018206,0.0015129,7.8334e-15,2.6732e-09,5.9715e-06,7.6165e-20,2.0301e-11,3.622e-17,6.5133e-07,1.1647e-07,0.00037456,2.8061e-07,8.5672e-24,0.0069436
0.011633,0.0060886,0.0030576,1.2679e-07,0.026359,0.0097959,0.015745,0.012714,3.6317e-25,8.4512e-19,0.017931,0.023886,0.0073478,0.001756,0.023921,3.4902e-24,0.010363,0.001421,1.9234e-11,0.018752,0.0051788,0.014969,0.00097056,0.021407,0.066298,0.035621,0.036303,0.016548,2.7253e-09,0.017325,0.015568,5.8545e-09,0.0060577,0.0094947,0.011729,7.4262e-07,0.017029,0.025704,0.042803,0.023539,0.018343,0.022437,0.0036123,6.0929e-21,0.037484,0.0026728,0.0062145,7.2778e-06,0.023085,0.018385,7.3024e-05,3.1332e-05,0.00011987,4.8999e-07,0.00017056,0.0078852,0.0046898,0.010363,4.1282e-19,0.0019968,0.0060859,0.0013625,9.5309e-12,7.4872e-18,1.3885e-30,0.0052105,0.0061667,9.4099e-07,0.0023559,8.0963e-09,0.0030843,0.003058,0.013656,0.0016962,0.0081043,1.0732e-05,0.0013355,0.0063349,0.00030973,0.020801,4.3754e-13,0.0082247,0.014201,7.9711e-14,2.1112e-23,0.0003163,0.0057811,1.0605e-06,1.9043e-23,0.00018825,4.8954e-11,4.6682e-05,0.0072919,1.8113e-09,1.002e-06,6.2481e-05,0.0088282,3.2251e-09,0.003058,4.5564e-13,0.006115,2.01e-05,0.001742,0.00030762,0.0019724,1.7904e-60,0.00014524,8.9782e-16,0.0059339,4.5709e-08,0.0061161,0.0035912,0.0030581,0.005995,2.0513e-07,3.2483e-12,6.6107e-07,0.0029215,0.0033488,2.9576e-11,0.00074859,8.106e-12,0.0030583,0.0047505,4.1984e-07,9.0991e-07,1.5009e-20,0.0021747,1.0587e-06,3.7457e-05,0.00021214,0.00025001,0.0062251,0.0034467,0.0053817,1.1323e-33,5.2426e-08,5.5474e-16,8.8517e-45,7.6802e-49,0.0062532,0.0092446,5.7862e-25,2.689e-15,4.166e-07,3.2139e-41,0.012545,0.00015275,4.4413e-14,0.00023697,0.0001595,0.0051171,4.8066e-08,2.7359e-40,2.6772e-29,0.0030581,0.0078107,1.8885e-08,6.7667e-24,2.689e-19,0.0043613,3.8841e-06,1.751e-07,1.156e-20,0.0060993,3.795e-07,1.7698e-26,4.2036e-14,0.00027126,4.1849e-05,9.1522e-26,5.393e-09,1.5552e-33,0.0061995,0.00041165,1.9994e-05,0.0028773,1.4893e-10,4.7261e-08,0.00018194,1.8674e-38,4.1298e-09,0.0090958,4.3403e-15,3.2299e-11,4.8572e-20,0.0069943,1.3826e-10,1.6629e-06,6.7742e-12,1.2834e-21,0.0017778,1.4144e-13,5.3738e-15,3.7739e-13,1.9718e-21,1.245e-15,1.2939e-09,3.2591e-35,0.007068
0.0054044,0.002155,0.021524,0.0021101,0.016697,0.0039972,0.0034298,0.013019,0.010547,0.0070544,0.014879,0.0096738,9.4159e-07,0.0052111,0.016823,1.4823e-28,0.013677,0.012081,0.0042152,0.0062823,0.0061573,0.049966,0.010479,0.010549,0.060439,0.03036,0.00422,0.010547,0.018053,0.010538,0.0020959,0.070477,0.02895,0.0032146,0.015653,0.023158,0.023313,0.0085055,0.011579,0.021401,0.012617,0.015232,0.056272,0.00938,0.0085926,0.002107,4.2386e-12,0.00016046,2.7066e-07,0.031813,0.0048185,0.00012292,0.0073456,3.2179e-12,0.00014581,0.0063565,0.0059071,0.0059554,2.8535e-16,1.6382e-09,0.013298,0.0076934,7.2708e-07,5.2344e-06,4.6597e-42,0.0025395,3.0673e-09,0.0036777,0.0033791,5.0366e-10,1.9276e-10,0.0023009,0.00015276,0.0021633,0.006707,0.009438,0.0063147,1.0518e-06,8.6072e-07,0.00078683,3.8743e-08,0.027969,0.0063225,0.0044133,4.0576e-19,0.0043405,0.0027931,0.0018936,0.0032587,5.7396e-06,3.352e-09,0.0021624,0.0019171,1.7648e-18,0.0042198,0.0014411,0.00044253,0.0043896,4.6546e-07,1.5171e-06,0.00021676,1.0779e-10,1.9971e-07,0.002307,0.0022902,2.5707e-42,1.0948e-08,4.4118e-07,0.00026721,5.4577e-08,2.0744e-16,0.0042446,1.4073e-10,0.0014595,9.5813e-08,8.0756e-08,7.0696e-06,0.0042194,0.0036764,1.033e-22,0.00034381,3.6253e-06,0.0060651,0.00076933,1.1307e-07,2.7707e-09,4.2863e-08,0.0085443,0.00073215,0.00042443,4.5016e-17,2.1099e-15,0.002434,0.0021097,0.0021601,3.1549e-09,0.001588,3.0847e-17,1.2151e-12,1.3255e-22,0.012543,0.006546,1.0901e-30,0.0061504,0.006617,7.3985e-34,0.00020659,5.624e-09,2.1889e-17,0.0021097,6.9129e-05,0.00074829,1.3029e-06,4.1706e-32,1.4444e-64,6.4624e-10,0.0065001,0.0051491,1.9129e-13,1.0788e-38,2.5249e-05,2.7756e-06,0.0001279,2.6256e-12,2.2281e-07,1.3483e-15,3.862e-10,3.6403e-07,4.1746e-10,0.0021096,7.378e-23,1.2957e-12,2.4097e-11,0.0010544,6.4107e-08,0.00025451,7.6345e-08,0.0048852,7.1234e-06,0.0029508,2.8195e-24,0.00074345,0.0001876,2.2479e-10,1.201e-25,4.9561e-06,0.0099712,0.0044774,3.0608e-10,5.007e-18,8.5422e-13,3.8334e-18,9.982e-10,8.1271e-29,3.7604e-05,2.3408e-17,1.988e-07,0.00035263,6.6821e-22,0.0030072
0.0075134,0.038331,0.0075014,0.0050536,0.031798,0.0062961,0.0099874,0.024612,2.3693e-14,0.004745,0.015076,0.0025853,0.0075683,0.0074979,0.025897,7.4639e-26,0.012781,3.9862e-08,2.6617e-15,0.018259,0.0049063,0.016734,0.001097,1.1007e-66,0.063631,0.060691,0.0018841,0.015192,0.004996,0.011338,1.3648e-05,0.025461,0.060913,0.00071573,1.0512e-05,0.0025973,0.020808,0.012611,1.0159e-05,0.0027276,0.020039,0.010316,0.019647,0.0021677,0.026258,0.0075757,0.0014106,0.0025158,1.3173e-05,0.0044769,0.0026231,0.0060508,0.006966,1.4969e-07,0.0011368,0.0050734,0.01387,0.015631,1.5189e-06,1.5261e-07,0.020234,0.0095919,4.0585e-05,1.6396e-07,2.36e-27,2.5307e-05,0.0050199,7.5219e-05,0.0025834,0.00060965,0.0034592,0.00065031,3.0259e-08,0.0023523,0.001745,0.0020796,0.0072146,0.0010184,7.9658e-07,0.0001231,0.0026331,0.028063,0.0077562,2.8935e-11,4.1865e-06,0.0025258,0.00034371,0.0032859,0.0052019,2.5402e-06,0.00015817,2.3908e-07,0.015581,2.9368e-19,2.2382e-05,0.0087893,0.0052502,0.0073668,0.0014286,0.0061392,0.0066768,1.6487e-20,1.496e-12,0.0020962,0.00018467,1.9931e-58,0.0025265,1.5209e-07,0.00052718,0.0025237,2.1158e-16,0.0046999,1.3822e-09,0.00020653,8.1543e-24,2.2544e-12,1.2771e-06,0.0020901,0.0033507,4.0822e-36,6.6642e-05,0.0028054,1.5042e-07,3.9526e-05,0.0036128,0.0069808,2.3397e-11,0.0052803,1.1188e-08,2.3825e-05,3.1899e-12,0.0072838,0.0042482,3.0046e-21,8.0385e-07,1.6899e-26,0.0022878,0.0029446,4.6947e-33,1.0598e-46,0.0041281,0.0057036,1.7552e-20,0.0096283,3.674e-09,5.2636e-17,0.0016381,0.0075771,1.1704e-13,3.9443e-10,1.4001e-06,0.0058602,0.0014019,4.742e-29,9.8203e-20,5.5718e-12,0.0049052,0.004713,1.7699e-22,2.7248e-36,0.0045653,2.7486e-05,2.9474e-09,7.0105e-11,0.0025013,2.4524e-09,3.819e-37,1.4511e-11,4.1315e-06,2.7666e-06,6.1735e-17,2.2949e-06,5.656e-19,0.0065163,1.2962e-08,0.0010167,0.0091757,0.0013084,1.7043e-08,0.0075471,2.0833e-23,0.00067436,0.0058999,9.0955e-09,3.3921e-28,2.2984e-06,0.0050746,3.8263e-05,0.0027532,1.1939e-09,1.3366e-07,1.3246e-17,5.9238e-11,2.1707e-36,8.5763e-06,2.8138e-14,0.0052381,3.2273e-08,1.75e-09,0.01264
